customerid,frequency,gross_total,first_date,last_date,n_events,return_total,n_baskets_ret,net_total,return_rate_value,recency,tenure,avg_basket,test_baskets,test_net,test_active,test_return_total,test_gross,test_return_rate,pred_purchase_prob_raw,pred_purchase_prob,pred_frequency,user_avg_month,user_avg_weekday,user_avg_hour,user_avg_n_items,user_avg_n_distinct,user_avg_n_lines,user_n_pos_baskets,pred_basket_value,pred_return_rate,E_gross,E_return,pred_erpu,actual_erpu,return_risk_score,return_risk_decile,is_top_return_decile,concentration_penalty,opt_score
27012,35,3975660.53,2019-12-02 12:38:00,2020-12-09 14:19:00,796,813.0,3,3974847.53,0.00020449432084685562,0,374,113567.07228571428,1,70133.5,1,0.0,70133.5,0.0,0.9998437733792974,0.9696969696969697,18.536921335500157,6.685714285714286,3.1142857142857143,13.342857142857143,516.9714285714285,22.0,22.8,35,116316.92588652128,0.0055425818038562285,2090819.592868506,11588.538630579069,2079231.0542379268,70133.5,0.00020449432084685562,8,0,1.0,0.22829303417147898
25013,6,2180776.51,2020-01-31 15:45:00,2020-11-26 11:48:00,378,0.0,0,2180776.51,0.0,13,300,363462.75166666665,0,0.0,0,0.0,0.0,0.0,0.8950334990066506,0.9475982532751092,4.268511791161022,5.5,2.6666666666666665,12.166666666666666,1480.3333333333333,62.333333333333336,63.0,6,516492.79841613374,0.0055425818038562285,2089127.7957175425,11579.161706474324,2077548.6340110681,0.0,0.0,0,0,1.0,0.2281083097188703
28513,46,1740518.61,2019-12-03 12:38:00,2020-12-05 11:38:00,223,0.0,0,1740518.61,0.0,4,368,37837.361086956524,3,56266.200000000004,1,0.0,56266.200000000004,0.0,0.999892151066775,0.9696969696969697,34.62355990230611,7.543478260869565,3.108695652173913,12.673913043478262,143.7173913043478,4.8478260869565215,4.8478260869565215,46,61704.02830763906,0.0055425818038562285,2071673.3287981898,11482.418895731109,2060190.9099024585,56266.200000000004,0.0,5,0,1.0,0.22620248617175218
25212,6,1232557.24,2019-12-16 16:25:00,2020-11-07 15:31:00,525,0.0,0,1232557.24,0.0,32,327,205426.20666666667,1,200443.38,1,0.0,200443.38,0.0,0.9431225141390978,0.9512195121951219,4.1541074644296545,7.666666666666667,4.333333333333333,15.166666666666666,1715.1666666666667,85.16666666666667,87.5,6,518791.1586212248,0.0055425818038562285,2049986.7013617808,11362.21898911506,2038624.4823726658,200443.38,0.0,0,0,1.0,0.2238345602180778
26850,15,2975536.65,2019-12-09 14:48:00,2020-10-31 16:16:00,821,5627.4,2,2969909.25,0.0018912218742121695,39,328,197993.95,0,0.0,0,0.0,0.0,0.0,0.9941568618913829,0.9532374100719424,6.0958049254660445,5.933333333333334,3.1333333333333333,12.933333333333334,751.6,52.46666666666667,54.8,15,351014.3575801982,0.0055425818038562285,2039656.4324077985,11304.962628381776,2028351.4697794167,0.0,0.0018912218742121695,9,1,1.0,0.22270661572618763
29283,5,1873669.5,2020-02-17 14:47:00,2020-11-23 13:01:00,595,0.0,0,1873669.5,0.0,16,280,374733.9,0,0.0,0,0.0,0.0,0.0,0.9448187487512058,0.9512195121951219,4.058540789413743,7.2,0.0,13.8,1800.8,117.2,119.0,5,518791.1586212248,0.0055425818038562285,2002826.050234312,11100.827222317937,1991725.223011994,0.0,0.0,6,0,1.0,0.2186851689572941
26394,11,2732532.32,2020-04-01 14:52:00,2020-11-17 10:44:00,600,1539.1599999999999,2,2730993.1599999997,0.0005632723861066719,22,230,248272.10545454544,2,113207.56,1,0.0,113207.56,0.0,0.9764147041446182,0.9532374100719424,5.271047318202546,8.545454545454545,1.0,11.454545454545455,1139.090909090909,53.36363636363637,54.63636363636363,11,398458.24808488373,0.0055425818038562285,2002077.1733655774,11096.676511011961,1990980.4968545653,113207.56,0.0005632723861066719,8,0,1.0,0.21860340036608353
26389,7,1748580.66,2020-01-24 15:14:00,2020-10-17 13:28:00,643,0.0,0,1748580.66,0.0,53,267,249797.23714285714,0,0.0,0,0.0,0.0,0.0,0.9600184301724842,0.9532374100719424,4.0323446847202415,6.571428571428571,4.0,13.142857142857142,1195.2857142857142,86.71428571428571,91.85714285714286,7,518791.1586212248,0.0055425818038562285,1994120.0154702524,11052.573312450922,1983067.4421578015,0.0,0.0,2,0,1.0,0.21773457183324343
28586,4,1003032.38,2020-10-25 13:40:00,2020-12-05 11:04:00,332,0.0,0,1003032.38,0.0,4,41,250758.095,1,310399.55,1,0.0,310399.55,0.0,0.8747280664669549,0.9315068493150684,4.1149264468423405,11.0,4.75,12.5,1123.5,78.0,83.0,4,518791.1586212248,0.0055425818038562285,1988569.1398889741,11021.80713045866,1977547.3327585154,310399.55,0.0,5,0,1.0,0.2171284811723941
28940,4,921346.99,2020-01-17 12:12:00,2020-11-28 14:15:00,389,0.0,0,921346.99,0.0,11,317,230336.7475,0,0.0,0,0.0,0.0,0.0,0.8941797753005092,0.9475982532751092,4.038538757937271,6.5,5.0,13.75,1285.75,90.0,97.25,4,518791.1586212248,0.0055425818038562285,1985368.2519503876,11004.065947214067,1974364.1860031735,0.0,0.0,6,0,1.0,0.2167789816641461
30294,79,21250048.959999997,2019-12-02 11:07:00,2020-12-03 13:12:00,92,430989.76,8,20819059.199999996,0.020281824329500278,6,368,263532.3949367088,4,445039.45,1,0.0,445039.45,0.0,0.9999588038178103,0.9696969696969697,36.48000000000002,5.89873417721519,2.721518987341772,11.784810126582279,403.50632911392404,1.1518987341772151,1.1645569620253164,79,54620.22366912837,0.0055425818038562285,1932165.5849210222,10709.185813020484,1921456.3991080017,445039.45,0.020281824329500278,9,1,1.0,0.21096987296649647
28506,32,2606042.93,2020-02-08 11:06:00,2020-12-06 10:03:00,699,1848.0,1,2604194.93,0.0007091210888072361,3,302,81381.0915625,3,252580.94,1,0.0,252580.94,0.0,0.9997117575012672,0.9696969696969697,16.468301648235087,7.8125,2.9375,12.125,373.4375,21.25,21.84375,32,117539.82862702788,0.0055425818038562285,1877024.3427992756,10403.560967794461,1866620.7818314813,252580.94,0.0007091210888072361,9,1,1.0,0.20494909455266547
29413,28,2154886.03,2020-03-28 14:26:00,2020-12-06 13:58:00,730,0.0,0,2154886.03,0.0,3,253,76960.21535714285,3,179871.0,1,0.0,179871.0,0.0,0.9995181689757814,0.9696969696969697,13.611987574016167,7.857142857142857,3.4642857142857144,12.214285714285714,349.57142857142856,25.714285714285715,26.071428571428573,28,141774.7632910543,0.0055425818038562285,1871356.4278564018,10372.146085566283,1860984.2817708354,179871.0,0.0,6,0,1.0,0.20433022456304606
25376,5,1406114.84,2020-06-03 14:57:00,2020-10-28 15:34:00,435,0.0,0,1406114.84,0.0,42,148,281222.968,0,0.0,0,0.0,0.0,0.0,0.8975988705273966,0.9475982532751092,3.8059987458462285,8.0,1.6,15.0,1517.8,79.6,87.0,5,518791.1586212248,0.0055425818038562285,1871050.2807766946,10370.449240332995,1860679.8315363617,0.0,0.0,0,0,1.0,0.20429679688427002
29140,5,916944.27,2020-01-25 12:10:00,2020-12-09 14:08:00,352,0.0,0,916944.27,0.0,0,320,183388.854,0,0.0,0,0.0,0.0,0.0,0.9048807353461564,0.9475982532751092,4.397090285152808,6.8,2.4,13.4,975.2,67.2,70.4,5,446946.1536315837,0.0055425818038562285,1862279.3976244878,10321.835902969824,1851957.561721518,0.0,0.0,6,0,1.0,0.20333911907504607
29430,26,2785637.07,2019-12-06 12:16:00,2020-11-28 11:49:00,814,565.2,1,2785071.8699999996,0.00020289793171082409,11,358,107118.14884615384,0,0.0,0,0.0,0.0,0.0,0.999377103248645,0.9696969696969697,11.744324270273061,7.6923076923076925,4.653846153846154,12.923076923076923,436.5769230769231,30.346153846153847,31.384615384615383,26,161688.38381023915,0.0055425818038562285,1841377.7553491564,10205.98684082386,1831171.7685083325,0.0,0.00020289793171082409,8,0,1.0,0.20105690431559103
28113,32,7139065.26,2019-12-03 12:10:00,2020-08-20 15:58:00,1213,0.0,0,7139065.26,0.0,111,262,223095.789375,1,48554.409999999996,1,0.0,48554.409999999996,0.0,0.9997490766450909,0.9696969696969697,10.209762910401539,5.59375,2.3125,13.9375,528.21875,36.0625,37.90625,32,185863.26301222848,0.0055425818038562285,1840116.2173172913,10198.994663083573,1829917.2226542078,48554.409999999996,0.0,4,0,1.0,0.20091915912418404
28628,5,1256727.92,2020-02-28 13:50:00,2020-10-17 16:17:00,436,0.0,0,1256727.92,0.0,53,233,251345.58399999997,0,0.0,0,0.0,0.0,0.0,0.8945239839705241,0.9475982532751092,3.6980979137406558,5.2,3.0,14.6,1256.4,81.2,87.2,5,518791.1586212248,0.0055425818038562285,1818005.6279303145,10076.444912674779,1807929.1830176397,0.0,0.0,5,0,1.0,0.19850494148642628
26117,6,1343789.83,2020-02-23 13:55:00,2020-11-09 17:30:00,399,693.0,1,1343096.83,0.0005157056442375368,30,261,223849.47166666668,1,174107.32,1,0.0,174107.32,0.0,0.9100350358874914,0.9475982532751092,4.1645470436024254,7.833333333333333,2.3333333333333335,13.333333333333334,839.6666666666666,64.66666666666667,66.66666666666667,6,460381.0836706879,0.0055425818038562285,1816809.9290920524,10069.817654050934,1806740.1114380015,174107.32,0.0005157056442375368,8,0,1.0,0.1983743851645546
27900,27,2622603.96,2019-12-06 11:58:00,2020-12-09 16:53:00,800,11463.9,3,2611140.06,0.004371189922248116,0,370,96708.89111111111,2,181672.16999999998,1,0.0,181672.16999999998,0.0,0.9995136043994242,0.9696969696969697,12.85790586787225,7.444444444444445,4.407407407407407,14.11111111111111,504.51851851851853,28.74074074074074,29.85185185185185,27,145363.4303751889,0.0055425818038562285,1812430.8406256298,10045.546197999463,1802385.2944276303,181672.16999999998,0.004371189922248116,9,1,1.0,0.19789623994517994
30210,34,4139634.16,2019-12-01 10:49:00,2020-11-29 10:37:00,671,5358.839999999999,2,4134275.3200000003,0.0012945201901609583,10,364,121596.33294117649,1,24308.8,1,0.0,24308.8,0.0,0.9996634752610765,0.9696969696969697,16.991379671525536,8.176470588235293,3.0294117647058822,12.705882352941176,503.6764705882353,19.176470588235293,19.764705882352942,34,107732.36140525468,0.0055425818038562285,1775051.1084089084,9838.365974382044,1765212.7424345263,24308.8,0.0012945201901609583,9,1,1.0,0.1938148105796912
24817,26,2992950.53,2019-12-09 10:47:00,2020-12-05 14:19:00,653,4106.16,3,2988844.3699999996,0.0013719438256134492,4,363,114955.55269230768,2,609700.77,1,0.0,609700.77,0.0,0.9988459689472279,0.9696969696969697,11.918914577834082,6.72,3.2,12.16,693.2,26.28,26.28,25,153423.6500453838,0.0055425818038562285,1773229.9433798203,9828.272018230002,1763401.6713615903,609700.77,0.0013719438256134492,9,1,1.0,0.19361596066856754
28352,3,680223.0,2020-06-14 13:18:00,2020-11-21 12:29:00,281,0.0,0,680223.0,0.0,18,160,226741.0,0,0.0,0,0.0,0.0,0.0,0.8247543428595505,0.8869257950530035,3.78505213398281,8.666666666666666,5.333333333333333,12.666666666666666,1466.6666666666667,90.66666666666667,93.66666666666667,3,518791.1586212248,0.0055425818038562285,1741613.2405996502,9653.033856702701,1731960.2067429475,0.0,0.0,5,0,1.0,0.1901637866824417
28672,15,2193710.8,2019-12-14 13:06:00,2020-12-05 12:43:00,635,0.0,0,2193710.8,0.0,4,357,146247.38666666666,0,0.0,0,0.0,0.0,0.0,0.9922234890968631,0.9532374100719424,6.958222227475918,5.333333333333333,3.0,13.6,937.7333333333333,42.06666666666667,42.333333333333336,15,262058.73844298316,0.0055425818038562285,1738193.089085035,9634.077387151363,1728559.0116978837,0.0,0.0,5,0,1.0,0.1897903461573668
29058,22,3247385.67,2019-12-15 12:49:00,2020-12-08 13:01:00,720,0.0,0,3247385.67,0.0,1,360,147608.43954545454,0,0.0,0,0.0,0.0,0.0,0.998043021378838,0.9696969696969697,9.715551418779915,7.454545454545454,2.1363636363636362,13.272727272727273,574.2727272727273,32.36363636363637,32.72727272727273,22,177271.97827833745,0.0055425818038562285,1670104.261888023,9256.689492483294,1660847.5723955396,0.0,0.0,6,0,1.0,0.18235584295728083
25395,30,2706748.86,2019-12-15 15:06:00,2020-12-08 09:30:00,625,0.0,0,2706748.86,0.0,1,359,90224.962,2,7787.950000000001,1,0.0,7787.950000000001,0.0,0.9994398267359855,0.9696969696969697,14.904125296169784,7.7,3.1333333333333333,12.333333333333334,367.3666666666667,20.333333333333332,20.833333333333332,30,113307.50076176359,0.0055425818038562285,1637574.9705204149,9076.393234056852,1628498.577286358,7787.950000000001,0.0,0,0,1.0,0.17880402497590686
25276,43,5452744.96,2019-12-01 11:46:00,2020-11-24 10:09:00,138,1176468.8399999999,8,4276276.12,0.21575717342921533,15,359,99448.28186046513,0,0.0,0,0.0,0.0,0.0,0.9994814873917505,0.9696969696969697,26.426092624397178,6.604651162790698,1.697674418604651,11.976744186046512,875.0697674418604,3.2093023255813953,3.2093023255813953,43,63737.09087911431,0.0055425818038562285,1633282.198478638,9052.600193849996,1624229.598284788,0.0,0.21575717342921533,9,1,1.0,0.17833530450008656
25414,17,2014512.97,2020-06-14 14:27:00,2020-12-05 11:03:00,692,21625.620000000003,1,1992887.3499999999,0.010734912270135448,4,174,117228.66764705881,2,115314.67,1,4998.24,120312.91,0.04154367141481325,0.9958724150540584,0.9696969696969697,7.760470860724841,9.0625,4.375,13.375,1090.5625,40.3125,43.1875,16,215874.3928174174,0.0055425818038562285,1624520.6642775617,9004.038673813247,1615516.6256037485,115314.67,0.010734912270135448,9,1,1.0,0.1773786474869309
29133,3,884859.04,2020-02-07 12:40:00,2020-10-31 13:35:00,340,0.0,0,884859.04,0.0,39,268,294953.01333333337,1,227963.27,1,0.0,227963.27,0.0,0.8298339135522629,0.8869257950530035,3.5260568095611333,6.0,5.0,13.333333333333334,1384.6666666666667,108.33333333333333,113.33333333333333,3,518791.1586212248,0.0055425818038562285,1622441.913415959,8992.517027112977,1613449.3963888462,227963.27,0.0,6,0,1.0,0.17715167221699346
27703,27,2371438.55,2019-12-07 12:19:00,2020-12-09 10:04:00,590,369.6,1,2371068.9499999997,0.00015585476587618094,0,368,87817.3685185185,2,125542.31999999999,1,0.0,125542.31999999999,0.0,0.9989783867963214,0.9696969696969697,12.958968233171458,8.407407407407407,1.6296296296296295,12.444444444444445,680.8888888888889,21.85185185185185,21.85185185185185,27,125809.24954790068,0.0055425818038562285,1580953.2783809798,8762.562873501269,1572190.7155074785,125542.31999999999,0.00015585476587618094,8,0,1.0,0.17262159874337826
26122,41,3703539.84,2019-12-02 09:47:00,2020-12-08 15:35:00,214,1978.5,1,3701561.34,0.0005342186355419361,1,373,90281.98390243902,3,198958.29,1,0.0,198958.29,0.0,0.9995546228709808,0.9696969696969697,25.363945199352973,8.658536585365853,1.4634146341463414,12.512195121951219,434.1951219512195,5.195121951219512,5.219512195121951,41,64257.45278895794,0.0055425818038562285,1580433.9502440146,8759.684454819095,1571674.2657891954,198958.29,0.0005342186355419361,8,0,1.0,0.1725648941876515
27838,4,1559739.46,2020-02-23 11:14:00,2020-11-15 12:43:00,353,0.0,0,1559739.46,0.0,24,267,389934.865,1,329316.45,1,0.0,329316.45,0.0,0.8525831215416135,0.8869257950530035,3.801201335640612,6.0,4.5,11.25,1065.0,78.5,88.25,4,467068.00780172367,0.0055425818038562285,1574665.382713141,8727.711697388158,1565937.6710157527,329316.45,0.0,4,0,1.0,0.17193503411319166
27379,6,1534689.73,2020-05-11 13:30:00,2020-11-18 14:07:00,370,0.0,0,1534689.73,0.0,21,192,255781.62166666667,1,305887.2,1,0.0,305887.2,0.0,0.9017387152214286,0.9475982532751092,4.254069601788824,8.833333333333334,2.6666666666666665,12.0,1122.6666666666667,59.166666666666664,61.666666666666664,6,389994.25521707814,0.0055425818038562285,1572124.9222711795,8713.630987569128,1563411.2912836103,305887.2,0.0,3,0,1.0,0.17165764555969515
26760,14,2773135.34,2019-12-16 14:08:00,2020-11-25 13:51:00,689,0.0,0,2773135.34,0.0,14,345,198081.0957142857,2,262738.17,1,0.0,262738.17,0.0,0.9906400602850796,0.9532374100719424,6.291306157423422,7.285714285714286,3.7857142857142856,13.5,797.3571428571429,46.357142857142854,49.214285714285715,14,258653.56641027806,0.0055425818038562285,1551173.472568616,8597.50586368329,1542575.9667049327,262738.17,0.0,2,0,1.0,0.16936999241199951
27877,6,1441914.59,2020-06-08 14:52:00,2020-11-28 15:18:00,371,0.0,0,1441914.59,0.0,11,174,240319.09833333336,1,32921.6,1,0.0,32921.6,0.0,0.9096702217626935,0.9475982532751092,4.399433958177726,8.333333333333334,2.5,15.333333333333334,784.6666666666666,60.333333333333336,61.833333333333336,6,370094.1996992104,0.0055425818038562285,1542884.204385351,8551.56191668344,1534332.6424686676,32921.6,0.0,4,0,1.0,0.1684649013218484
28719,3,857471.54,2020-04-30 13:10:00,2020-11-02 13:27:00,247,0.0,0,857471.54,0.0,37,187,285823.8466666667,0,0.0,0,0.0,0.0,0.0,0.7772412971465406,0.8369565217391305,3.55085422826091,8.0,3.0,12.666666666666666,1033.3333333333333,78.0,82.33333333333333,3,518791.1586212248,0.0055425818038562285,1541800.9456134841,8545.557866325624,1533255.3877471585,0.0,0.0,5,0,1.0,0.16834662213952875
24992,34,3638371.24,2020-01-13 15:06:00,2020-12-07 12:28:00,444,687.0,1,3637684.24,0.0001888207537612352,2,329,106990.71294117648,0,0.0,0,0.0,0.0,0.0,0.9993280448777033,0.9696969696969697,17.696384759448065,5.852941176470588,2.411764705882353,11.617647058823529,356.97058823529414,13.029411764705882,13.058823529411764,34,89776.75282263952,0.0055425818038562285,1540580.8100880429,8538.795165364074,1532042.0149226787,0.0,0.0001888207537612352,8,0,1.0,0.16821339761735885
26755,2,655718.39,2020-09-28 15:46:00,2020-11-28 14:57:00,200,0.0,0,655718.39,0.0,11,61,327859.195,3,80966.1,1,0.0,80966.1,0.0,0.7515795042129615,0.7972972972972973,3.676553981655715,10.0,2.5,14.5,1483.0,92.5,100.0,2,518791.1586212248,0.0055425818038562285,1520735.922874623,8428.803254595394,1512307.1196200275,80966.1,0.0,2,0,1.0,0.16604656814522498
30517,38,2384875.67,2019-12-11 09:58:00,2020-11-24 13:36:00,295,0.0,0,2384875.67,0.0,15,350,62759.88605263158,2,74498.99,1,0.0,74498.99,0.0,0.9995456569501394,0.9696969696969697,21.74991826804977,7.473684210526316,2.5,12.18421052631579,234.81578947368422,7.7368421052631575,7.7631578947368425,38,70951.85149391652,0.0055425818038562285,1496433.4263849591,8294.104679763504,1488139.3217051956,74498.99,0.0,8,0,1.0,0.16339301990008184
28131,4,1116112.59,2020-06-21 10:13:00,2020-10-25 13:13:00,201,1534.44,1,1114578.1500000001,0.0013748075362181875,45,127,278644.53750000003,0,0.0,0,0.0,0.0,0.0,0.7583756884215749,0.7972972972972973,3.616941998310131,8.666666666666666,6.0,10.333333333333334,1988.6666666666667,66.66666666666667,66.66666666666667,3,518791.1586212248,0.0055425818038562285,1496078.5711915644,8292.13786582559,1487786.4333257389,0.0,0.0013748075362181875,9,1,1.0,0.16335427386524085
28417,3,2197143.94,2020-06-08 16:47:00,2020-10-07 16:48:00,533,0.0,0,2197143.94,0.0,63,122,732381.3133333334,0,0.0,0,0.0,0.0,0.0,0.8631465252586871,0.9142857142857143,3.139318577018605,8.666666666666666,1.3333333333333333,15.666666666666666,2350.3333333333335,160.33333333333334,177.66666666666666,3,518791.1586212248,0.0055425818038562285,1489052.0885509641,8253.193010996687,1480798.8955399673,0.0,0.0,5,0,1.0,0.1625870641800785
28358,41,2378348.29,2019-12-08 10:24:00,2020-12-03 13:10:00,88,36636.600000000006,2,2341711.69,0.015404219875634785,6,362,57114.91926829268,6,676058.92,1,0.0,676058.92,0.0,0.9994652288274505,0.9696969696969697,26.111845478539095,7.95,2.925,11.7,299.875,1.95,2.05,40,58602.539236006014,0.0055425818038562285,1483850.1325387768,8224.360744259078,1475625.7717945178,676058.92,0.015404219875634785,9,1,1.0,0.16201907145335095
27926,30,3133255.27,2019-12-02 12:19:00,2020-12-08 14:38:00,610,0.0,0,3133255.27,0.0,1,373,104441.84233333333,2,435569.65,1,0.0,435569.65,0.0,0.9993420350301263,0.9696969696969697,14.698255176717991,8.9,2.533333333333333,13.1,325.53333333333336,19.566666666666666,20.333333333333332,30,104102.00576300162,0.0055425818038562285,1483750.6376851052,8223.80928589354,1475526.8283992116,435569.65,0.0,4,0,1.0,0.1620082077795521
29970,4,1335296.15,2019-12-15 11:49:00,2020-09-19 14:51:00,388,0.0,0,1335296.15,0.0,81,280,333824.0375,0,0.0,0,0.0,0.0,0.0,0.8269138307396788,0.8869257950530035,3.2167246568821817,7.0,5.0,12.75,1720.75,91.0,97.0,4,518791.1586212248,0.0055425818038562285,1480109.1386538923,8203.62597962438,1471905.5126742679,0.0,0.0,7,0,1.0,0.16161059869572506
26320,7,1074349.67,2020-02-02 11:10:00,2020-11-11 16:18:00,415,0.0,0,1074349.67,0.0,28,284,153478.5242857143,1,251051.44,1,0.0,251051.44,0.0,0.933341659426082,0.9475982532751092,4.44941053126383,6.428571428571429,4.571428571428571,13.571428571428571,994.4285714285714,56.57142857142857,59.285714285714285,7,345528.8246992055,0.0055425818038562285,1456837.1674645997,8074.639175570739,1448762.528289029,251051.44,0.0,2,0,1.0,0.159069571754866
