year_block,UserID,first_time,last_time,purchase_baskets,gross_total,return_total,net_total,avg_basket_gross,avg_basket_net,n_events,recency_days,return_rate_value
Y1,24990,2020-02-09 10:49:00,2020-10-26 18:44:00,4,465733.08999999997,356.4,465376.69,93146.61799999999,93075.338,5,44,0.0007652451750851545
Y1,24992,2020-01-13 15:06:00,2020-12-07 12:28:00,27,3602508.66,36549.58,3565959.08,102928.81885714286,101884.54514285714,35,2,0.010145591155914112
Y1,24993,2020-01-07 18:38:00,2020-10-01 12:33:00,3,240020.65,2048.3999999999996,237972.25,60005.1625,59493.0625,4,69,0.008534265697555605
Y1,24994,2020-01-12 17:24:00,2020-12-09 14:42:00,5,448869.93,5903.4,442966.52999999997,64124.275714285715,63280.932857142856,7,0,0.013151694077613976
Y1,24996,2020-08-31 15:21:00,2020-11-26 11:58:00,3,75361.8,5699.4,69662.4,18840.45,17415.6,4,13,0.07562717451016297
Y1,24997,2020-10-01 15:16:00,2020-10-01 15:16:00,1,24466.0,0.0,24466.0,24466.0,24466.0,1,69,0.0
Y1,24998,2020-07-01 09:56:00,2020-07-01 09:56:00,1,393075.76,0.0,393075.76,393075.76,393075.76,1,161,0.0
Y1,25000,2020-10-12 09:17:00,2020-10-12 09:17:00,1,107744.95,0.0,107744.95,107744.95,107744.95,1,58,0.0
Y1,25001,2020-05-26 09:00:00,2020-10-10 10:43:00,3,668264.77,6193.2,662071.5700000001,167066.1925,165517.89250000002,4,60,0.009267584164282668
Y1,25006,2020-09-29 16:46:00,2020-09-29 16:46:00,1,37490.4,0.0,37490.4,37490.4,37490.4,1,71,0.0
Y1,25007,2020-04-01 09:50:00,2020-12-01 13:04:00,10,975685.23,5224.500000000001,970460.73,88698.65727272727,88223.70272727273,11,8,0.0053546982565268525
Y1,25008,2020-02-09 14:28:00,2020-03-25 09:40:00,2,79985.95000000001,543.6,79442.35,26661.983333333337,26480.783333333336,3,259,0.00679619358149775
Y1,25009,2019-12-13 10:28:00,2020-07-13 13:28:00,2,217531.91999999998,0.0,217531.91999999998,108765.95999999999,108765.95999999999,2,149,0.0
Y1,25010,2020-02-08 15:11:00,2020-10-18 11:34:00,2,89829.9,4533.15,85296.75,29943.3,28432.25,3,52,0.05046370974475091
Y1,25011,2020-11-10 16:40:00,2020-11-10 16:40:00,1,283651.04,0.0,283651.04,283651.04,283651.04,1,29,0.0
Y1,25013,2020-01-31 15:45:00,2020-11-26 11:48:00,6,2180776.51,0.0,2180776.51,363462.75166666665,363462.75166666665,6,13,0.0
Y1,25015,2020-02-11 10:13:00,2020-11-19 10:05:00,2,196310.28,0.0,196310.28,98155.14,98155.14,2,20,0.0
Y1,25016,2020-04-12 16:30:00,2020-04-12 16:30:00,1,453407.85,0.0,453407.85,453407.85,453407.85,1,241,0.0
Y1,25017,2020-04-23 09:57:00,2020-04-29 15:31:00,1,77434.05,8644.1,68789.95,38717.025,34394.975,2,224,0.11163176922813672
Y1,25018,2020-11-03 10:46:00,2020-11-03 10:46:00,1,170680.35,0.0,170680.35,170680.35,170680.35,1,36,0.0
Y1,25020,2020-05-10 16:44:00,2020-06-04 09:49:00,2,479140.45,18919.8,460220.64999999997,119785.1125,115055.16249999999,4,188,0.03948696045178402
Y1,25021,2020-08-13 13:29:00,2020-10-27 09:36:00,5,431086.55000000005,24521.2,406565.35000000003,71847.75833333335,67760.89166666668,6,43,0.056882312844137674
Y1,25022,2019-12-07 14:38:00,2020-06-02 14:30:00,2,135559.09999999998,4814.1,130744.99999999999,45186.36666666666,43581.666666666664,3,190,0.035512923883383715
Y1,25023,2020-01-07 16:46:00,2020-11-29 09:55:00,9,2591800.09,25982.699999999997,2565817.39,259180.009,256581.739,10,10,0.010024962997821333
Y1,25026,2019-12-13 13:31:00,2020-12-07 10:08:00,24,4426897.68,36601.61,4390296.07,147563.256,146343.20233333335,30,2,0.008268004513716253
Y1,25027,2019-12-01 09:28:00,2020-12-09 14:49:00,23,3169643.28,17466.449999999997,3152176.83,132068.47,131340.70125,24,0,0.005510541236678217
Y1,25028,2019-12-13 15:01:00,2020-12-09 12:17:00,8,1112257.97,18136.8,1094121.17,123584.21888888889,121569.01888888888,9,0,0.016306289088672477
Y1,25031,2020-12-03 09:51:00,2020-12-03 09:51:00,1,35430.130000000005,0.0,35430.130000000005,35430.130000000005,35430.130000000005,1,6,0.0
Y1,25032,2020-08-16 12:10:00,2020-08-16 12:12:00,2,793535.12,0.0,793535.12,396767.56,396767.56,2,115,0.0
Y1,25036,2020-10-15 12:00:00,2020-10-15 12:00:00,1,51609.850000000006,0.0,51609.850000000006,51609.850000000006,51609.850000000006,1,55,0.0
Y1,25037,2020-03-12 14:02:00,2020-03-12 14:02:00,1,47619.549999999996,0.0,47619.549999999996,47619.549999999996,47619.549999999996,1,272,0.0
Y1,25038,2020-07-05 13:56:00,2020-11-08 14:57:00,3,265967.12,6439.4,259527.72,53193.424,51905.544,5,31,0.02421126340729636
Y1,25039,2020-10-14 19:39:00,2020-10-20 15:45:00,1,223107.36,1478.4,221628.96,111553.68,110814.48,2,50,0.006626406228821856
Y1,25040,2020-02-12 13:22:00,2020-06-29 16:12:00,3,256091.54,0.0,256091.54,85363.84666666666,85363.84666666666,3,163,0.0
Y1,25041,2020-01-26 16:39:00,2020-10-01 10:43:00,2,269870.37,39926.43000000001,229943.94,89956.79,76647.98,3,69,0.14794669751999825
Y1,25043,2020-04-28 15:51:00,2020-04-28 15:51:00,1,115205.9,0.0,115205.9,115205.9,115205.9,1,225,0.0
Y1,25044,2020-10-18 12:07:00,2020-10-18 12:07:00,1,197673.92,0.0,197673.92,197673.92,197673.92,1,52,0.0
Y1,25046,2020-03-16 13:23:00,2020-06-28 13:44:00,4,466491.35,0.0,466491.35,116622.8375,116622.8375,4,164,0.0
Y1,25048,2020-01-24 12:05:00,2020-03-16 13:22:00,3,234749.01,29499.15,205249.86000000002,46949.802,41049.972,5,268,0.12566251078119564
Y1,25050,2019-12-03 10:26:00,2020-11-30 14:39:00,5,1277907.52,24337.949999999997,1253569.57,159738.44,156696.19625,8,9,0.019045157508737406
Y1,25051,2020-01-26 16:25:00,2020-01-26 16:25:00,0,0.0,72131.22,-72131.22,0.0,-72131.22,1,318,0.0
Y1,25053,2019-12-18 10:25:00,2020-12-06 10:43:00,9,852821.93,46696.350000000006,806125.5800000001,56854.795333333335,53741.70533333334,15,3,0.054755099930415725
Y1,25054,2019-12-09 13:49:00,2020-12-08 09:49:00,20,3800840.09,144401.68,3656438.41,126694.66966666667,121881.28033333334,30,1,0.03799204296437528
Y1,25056,2020-02-01 11:30:00,2020-04-07 11:59:00,2,327461.45,0.0,327461.45,163730.725,163730.725,2,246,0.0
Y1,25057,2019-12-09 10:46:00,2020-12-09 11:39:00,10,892775.06,14521.0,878254.06,63769.647142857146,62732.43285714286,14,0,0.016265015288397505
Y1,25059,2019-12-04 10:00:00,2020-11-16 18:10:00,7,2342734.5999999996,0.0,2342734.5999999996,334676.37142857135,334676.37142857135,7,23,0.0
Y1,25062,2020-04-28 14:34:00,2020-04-28 14:34:00,1,115172.10999999999,0.0,115172.10999999999,115172.10999999999,115172.10999999999,1,225,0.0
Y1,25065,2020-07-21 09:46:00,2020-12-05 15:21:00,6,726507.4299999999,45916.369999999995,680591.0599999999,55885.186923076915,52353.158461538456,13,4,0.06320151467686985
Y1,25066,2020-08-25 11:07:00,2020-12-09 10:14:00,2,450515.75,41571.4,408944.35,112628.9375,102236.0875,4,0,0.09227513133558594
Y1,25069,2020-06-22 14:00:00,2020-11-21 13:26:00,3,388697.07,0.0,388697.07,129565.69,129565.69,3,18,0.0
Y1,25070,2020-05-04 13:59:00,2020-12-03 15:45:00,4,822177.8200000001,0.0,822177.8200000001,205544.45500000002,205544.45500000002,4,6,0.0
Y1,25071,2020-03-25 16:25:00,2020-11-17 16:59:00,4,311570.05,0.0,311570.05,77892.5125,77892.5125,4,22,0.0
Y1,25072,2020-02-23 09:54:00,2020-09-23 10:45:00,3,438401.51,0.0,438401.51,146133.83666666667,146133.83666666667,3,77,0.0
Y1,25073,2020-11-21 11:34:00,2020-11-21 11:34:00,1,83424.48000000001,0.0,83424.48000000001,83424.48000000001,83424.48000000001,1,18,0.0
Y1,25075,2020-07-06 12:19:00,2020-07-06 12:19:00,1,292066.85,0.0,292066.85,292066.85,292066.85,1,156,0.0
Y1,25076,2020-03-02 09:23:00,2020-09-23 15:12:00,5,1282352.4,0.0,1282352.4,256470.47999999998,256470.47999999998,5,77,0.0
Y1,25078,2020-01-19 13:23:00,2020-11-15 13:56:00,3,634339.09,32753.999999999996,601585.09,126867.818,120317.018,5,24,0.05163484407054277
Y1,25079,2020-11-12 13:26:00,2020-11-30 11:05:00,2,119562.3,0.0,119562.3,59781.15,59781.15,2,9,0.0
Y1,25082,2020-07-29 12:27:00,2020-07-29 12:29:00,2,3551391.8000000003,0.0,3551391.8000000003,1775695.9000000001,1775695.9000000001,2,133,0.0
Y1,25083,2020-12-02 18:27:00,2020-12-02 18:27:00,1,62697.65,0.0,62697.65,62697.65,62697.65,1,7,0.0
Y1,25084,2020-11-10 14:27:00,2020-11-19 09:42:00,2,696482.78,0.0,696482.78,348241.39,348241.39,2,20,0.0
Y1,25086,2020-06-24 16:24:00,2020-06-28 14:36:00,2,219422.88999999998,0.0,219422.88999999998,109711.44499999999,109711.44499999999,2,164,0.0
Y1,25087,2020-03-24 12:43:00,2020-04-19 11:10:00,1,279518.79,0.0,279518.79,139759.395,139759.395,2,234,0.0
Y1,25089,2020-04-27 16:19:00,2020-09-06 10:24:00,4,853422.34,0.0,853422.34,213355.585,213355.585,4,94,0.0
Y1,25090,2020-01-26 16:22:00,2020-08-10 10:14:00,3,350403.76999999996,0.0,350403.76999999996,116801.25666666665,116801.25666666665,3,121,0.0
Y1,25091,2019-12-08 17:08:00,2020-06-30 08:19:00,1,83727.9,11266.2,72461.7,27909.3,24153.899999999998,3,162,0.13455729810493278
Y1,25092,2019-12-07 13:23:00,2020-12-05 15:38:00,16,1230454.76,34927.6,1195527.16,55929.76181818182,54342.14363636363,22,4,0.028385927817451816
Y1,25093,2019-12-04 17:31:00,2020-12-09 13:22:00,144,11155568.02,1088926.21,10066641.809999999,70160.8051572327,63312.212641509424,159,0,0.0976127982051424
Y1,25094,2020-07-06 15:05:00,2020-11-19 14:31:00,4,1061929.9100000001,193829.77000000002,868100.14,132741.23875000002,108512.5175,8,20,0.18252595409051053
Y1,25096,2020-09-21 12:49:00,2020-09-21 12:49:00,1,136380.64,0.0,136380.64,136380.64,136380.64,1,79,0.0
Y1,25100,2019-12-02 10:55:00,2020-12-09 10:44:00,10,649331.97,110046.63,539285.34,34175.366842105264,28383.43894736842,19,0,0.16947668540022756
Y1,25103,2019-12-01 14:40:00,2020-09-06 13:02:00,5,1430728.25,5986.68,1424741.57,238454.70833333334,237456.92833333334,6,94,0.004184358560054993
Y1,25104,2019-12-04 10:47:00,2020-11-18 19:14:00,5,1011571.4,0.0,1011571.4,202314.28,202314.28,5,21,0.0
Y1,25105,2020-09-10 08:50:00,2020-09-10 08:50:00,1,98672.7,0.0,98672.7,98672.7,98672.7,1,90,0.0
Y1,25106,2020-09-01 10:47:00,2020-09-08 12:17:00,2,206210.8,0.0,206210.8,103105.4,103105.4,2,92,0.0
Y1,25108,2020-12-05 15:46:00,2020-12-05 15:46:00,1,70689.96,0.0,70689.96,70689.96,70689.96,1,4,0.0
Y1,25110,2020-03-08 09:43:00,2020-08-24 13:51:00,6,371574.51,0.0,371574.51,61929.085,61929.085,6,107,0.0
Y1,25111,2020-10-28 09:29:00,2020-12-08 13:53:00,3,783343.25,18351.0,764992.25,156668.65,152998.45,5,1,0.023426511940965854
Y1,25112,2020-11-29 09:38:00,2020-11-29 09:38:00,1,207144.24,0.0,207144.24,207144.24,207144.24,1,10,0.0
Y1,25113,2020-09-15 12:08:00,2020-10-04 12:48:00,1,45692.03,15657.829999999998,30034.2,22846.015,15017.1,2,66,0.3426818637736165
Y1,25115,2020-04-07 10:44:00,2020-11-05 09:37:00,1,262868.2,23888.7,238979.5,43811.36666666667,39829.916666666664,6,34,0.0908771011480278
Y1,25116,2020-08-11 11:51:00,2020-09-01 12:34:00,1,111662.7,2674.8,108987.9,55831.35,54493.95,2,99,0.02395428374918393
Y1,25118,2020-05-24 17:30:00,2020-05-24 17:39:00,1,27820.6,14610.840000000002,13209.759999999997,13910.3,6604.879999999998,2,199,0.5251806215538127
Y1,25119,2020-06-22 10:38:00,2020-06-22 10:38:00,1,36755.35,0.0,36755.35,36755.35,36755.35,1,170,0.0
Y1,25120,2020-10-26 14:24:00,2020-11-16 15:14:00,2,90641.06,0.0,90641.06,45320.53,45320.53,2,23,0.0
Y1,25121,2020-02-10 12:11:00,2020-02-10 12:11:00,1,34689.7,0.0,34689.7,34689.7,34689.7,1,303,0.0
Y1,25122,2020-09-08 11:35:00,2020-09-08 11:35:00,1,143469.25,0.0,143469.25,143469.25,143469.25,1,92,0.0
Y1,25123,2020-04-16 09:57:00,2020-11-08 10:51:00,3,292101.35,0.0,292101.35,97367.11666666665,97367.11666666665,3,31,0.0
Y1,25124,2019-12-03 07:25:00,2020-12-03 13:40:00,7,689793.4199999999,13880.1,675913.32,68979.34199999999,67591.332,10,6,0.02012211134168256
Y1,25125,2020-04-20 09:40:00,2020-04-20 09:40:00,1,100500.65,0.0,100500.65,100500.65,100500.65,1,233,0.0
Y1,25127,2020-07-08 13:31:00,2020-11-30 11:37:00,6,739296.09,12965.400000000001,726330.69,92412.01125,90791.33625,8,9,0.017537492995533092
Y1,25129,2020-06-28 13:06:00,2020-06-28 13:06:00,1,388662.01,0.0,388662.01,388662.01,388662.01,1,164,0.0
Y1,25130,2019-12-08 13:56:00,2020-06-22 12:16:00,2,301510.95,3120.6,298390.35000000003,100503.65000000001,99463.45000000001,3,170,0.010349872865313846
Y1,25131,2020-04-09 12:12:00,2020-04-09 12:12:00,1,147570.1,0.0,147570.1,147570.1,147570.1,1,244,0.0
Y1,25132,2020-10-22 14:57:00,2020-10-22 15:19:00,1,117732.79000000001,2485.35,115247.44,58866.395000000004,57623.72,2,48,0.021110091759483487
Y1,25133,2020-06-29 13:05:00,2020-09-02 14:21:00,4,158982.40000000002,0.0,158982.40000000002,39745.600000000006,39745.600000000006,4,98,0.0
Y1,25134,2020-01-15 12:06:00,2020-07-15 12:43:00,2,63230.3,0.0,63230.3,31615.15,31615.15,2,147,0.0
Y1,25135,2020-10-25 13:04:00,2020-10-28 18:19:00,1,106628.81,12550.3,94078.51,53314.405,47039.255,2,42,0.11770083526206472
Y1,25136,2020-03-25 17:29:00,2020-12-01 11:27:00,6,333917.82,218318.58,115599.24,41739.7275,14449.905,8,8,0.653809311524614
Y1,25137,2020-01-26 16:35:00,2020-06-23 10:49:00,1,138995.74,10462.14,128533.59999999999,69497.87,64266.799999999996,2,169,0.07526950106528445
Y1,25138,2020-11-03 13:05:00,2020-12-03 15:14:00,2,173641.6,0.0,173641.6,86820.8,86820.8,2,6,0.0
Y1,25141,2020-03-21 15:49:00,2020-03-21 15:49:00,1,71341.8,0.0,71341.8,71341.8,71341.8,1,263,0.0
Y1,25142,2020-10-11 12:53:00,2020-12-09 10:55:00,2,207585.01,7960.799999999999,199624.21,51896.2525,49906.0525,4,0,0.03834958988609052
Y1,25143,2020-10-14 12:27:00,2020-10-14 12:27:00,1,214031.88,0.0,214031.88,214031.88,214031.88,1,56,0.0
Y1,25144,2020-06-28 15:57:00,2020-06-28 15:57:00,1,73694.5,0.0,73694.5,73694.5,73694.5,1,164,0.0
Y1,25145,2020-02-01 11:02:00,2020-08-26 14:11:00,3,192952.45,0.0,192952.45,64317.48333333334,64317.48333333334,3,105,0.0
Y1,25146,2020-07-27 09:38:00,2020-08-19 12:04:00,1,335468.89,31462.2,304006.69,167734.445,152003.345,2,112,0.09378574567674516
Y1,25147,2020-05-25 09:34:00,2020-09-23 10:23:00,6,548073.58,3038.6,545034.98,78296.22571428571,77862.14,7,77,0.005544146098047638
Y1,25148,2020-11-11 14:57:00,2020-11-11 14:57:00,1,251876.66999999998,0.0,251876.66999999998,251876.66999999998,251876.66999999998,1,28,0.0
Y1,25149,2020-07-27 13:52:00,2020-08-31 11:58:00,2,165092.78999999998,0.0,165092.78999999998,82546.39499999999,82546.39499999999,2,100,0.0
Y1,25150,2020-02-03 09:06:00,2020-11-23 12:27:00,4,380874.1,0.0,380874.1,95218.525,95218.525,4,16,0.0
Y1,25151,2020-04-30 10:44:00,2020-09-30 13:34:00,4,739132.0700000001,0.0,739132.0700000001,184783.01750000002,184783.01750000002,4,70,0.0
Y1,25152,2020-11-18 13:20:00,2020-11-22 09:16:00,1,132461.2,32748.750000000004,99712.45000000001,44153.73333333334,33237.48333333334,3,17,0.24723277457851808
Y1,25153,2020-09-03 10:24:00,2020-12-06 10:27:00,3,140262.7,0.0,140262.7,46754.23333333334,46754.23333333334,3,3,0.0
Y1,25154,2020-03-02 14:19:00,2020-06-04 09:53:00,2,498571.81,27618.1,470953.71,83095.30166666667,78492.285,6,188,0.0553944275349222
Y1,25155,2020-02-01 09:52:00,2020-06-23 10:53:00,2,132529.68,0.0,132529.68,66264.84,66264.84,2,169,0.0
Y1,25156,2020-10-08 12:20:00,2020-11-26 09:49:00,2,173238.6,0.0,173238.6,86619.3,86619.3,2,13,0.0
Y1,25158,2020-01-15 16:52:00,2020-07-26 09:50:00,3,323569.75,0.0,323569.75,107856.58333333333,107856.58333333333,3,136,0.0
Y1,25162,2020-10-01 08:57:00,2020-11-05 08:28:00,2,192153.28,0.0,192153.28,96076.64,96076.64,2,34,0.0
Y1,25164,2020-09-07 15:20:00,2020-09-07 15:20:00,1,132369.84,0.0,132369.84,132369.84,132369.84,1,93,0.0
Y1,25165,2019-12-05 13:37:00,2020-11-07 14:26:00,7,496343.36,2806.5599999999995,493536.8,55149.26222222222,54837.42222222222,9,32,0.005654472742417667
Y1,25166,2020-04-07 15:14:00,2020-04-07 15:14:00,1,33676.56,0.0,33676.56,33676.56,33676.56,1,246,0.0
Y1,25168,2020-01-29 12:52:00,2020-11-10 12:22:00,13,581625.0,0.0,581625.0,44740.38461538462,44740.38461538462,13,29,0.0
Y1,25170,2020-03-08 10:17:00,2020-07-06 13:56:00,2,187699.46,0.0,187699.46,93849.73,93849.73,2,156,0.0
Y1,25171,2019-12-18 10:43:00,2020-12-09 15:21:00,6,358963.36,16382.880000000001,342580.48,44870.42,42822.56,8,0,0.04563942124900993
Y1,25174,2020-06-07 15:04:00,2020-06-07 15:04:00,1,44374.399999999994,0.0,44374.399999999994,44374.399999999994,44374.399999999994,1,185,0.0
Y1,25176,2020-09-02 15:58:00,2020-09-02 16:00:00,2,67139.22,0.0,67139.22,33569.61,33569.61,2,98,0.0
Y1,25180,2019-12-03 12:13:00,2020-10-17 16:35:00,41,2711937.2199999997,16987.02,2694950.1999999997,55345.657551020406,54998.98367346938,49,53,0.006263795442875334
Y1,25181,2019-12-01 14:19:00,2020-11-15 16:22:00,11,1482646.62,31379.85,1451266.77,114049.74,111635.90538461538,13,24,0.021164753338189242
Y1,25182,2020-05-19 15:10:00,2020-05-19 15:10:00,1,326578.12,0.0,326578.12,326578.12,326578.12,1,204,0.0
Y1,25183,2020-04-26 09:59:00,2020-12-01 11:57:00,9,998523.1499999999,10465.8,988057.35,90774.8318181818,89823.39545454545,11,8,0.010481279277300682
Y1,25184,2019-12-07 09:18:00,2020-12-07 15:48:00,13,1242203.77,9644.1,1232559.67,77637.735625,77034.979375,16,2,0.00776370208568921
Y1,25185,2020-02-03 14:51:00,2020-09-28 17:58:00,3,330044.35,2217.6000000000004,327826.75,66008.87,65565.35,5,72,0.006719096994085796
Y1,25186,2020-07-08 15:38:00,2020-12-05 12:15:00,17,1096261.16,3464.1,1092797.06,60903.397777777776,60710.94777777778,18,4,0.0031599222214531435
Y1,25187,2019-12-02 08:15:00,2020-10-31 10:45:00,2,126867.0,0.0,126867.0,63433.5,63433.5,2,39,0.0
Y1,25188,2019-12-13 11:41:00,2020-11-22 13:31:00,22,1108522.55,10924.050000000001,1097598.5,44340.902,43903.94,25,17,0.009854603318624417
Y1,25189,2020-04-25 11:51:00,2020-09-23 16:23:00,2,215848.58,0.0,215848.58,107924.29,107924.29,2,77,0.0
Y1,25191,2020-01-26 16:29:00,2020-01-26 16:29:00,1,15131.71,0.0,15131.71,15131.71,15131.71,1,318,0.0
Y1,25192,2020-11-17 12:44:00,2020-11-17 12:44:00,1,147358.92,0.0,147358.92,147358.92,147358.92,1,22,0.0
Y1,25193,2020-02-02 12:45:00,2020-02-02 12:45:00,1,79585.2,0.0,79585.2,79585.2,79585.2,1,311,0.0
Y1,25194,2020-04-27 13:44:00,2020-11-23 11:41:00,4,597961.44,0.0,597961.44,149490.36,149490.36,4,16,0.0
Y1,25195,2020-09-20 12:26:00,2020-09-20 12:26:00,1,38088.0,0.0,38088.0,38088.0,38088.0,1,80,0.0
Y1,25196,2020-08-19 15:13:00,2020-08-19 15:13:00,1,105121.3,0.0,105121.3,105121.3,105121.3,1,112,0.0
Y1,25198,2020-02-05 11:57:00,2020-10-14 11:59:00,5,485693.0,5199.65,480493.35,69384.71428571429,68641.90714285713,7,56,0.010705630923237518
Y1,25199,2019-12-11 12:55:00,2020-05-27 16:54:00,4,626464.64,21204.9,605259.74,104410.77333333333,100876.62333333334,6,196,0.03384851856922044
Y1,25200,2020-11-02 18:16:00,2020-12-02 09:37:00,4,388743.77999999997,0.0,388743.77999999997,97185.94499999999,97185.94499999999,4,7,0.0
Y1,25202,2020-01-25 15:37:00,2020-09-29 16:49:00,4,553417.25,3072.6,550344.65,110683.45,110068.93000000001,5,71,0.005552049561158421
Y1,25203,2020-01-26 16:28:00,2020-11-21 12:55:00,1,156586.38999999998,20688.12,135898.27,78293.19499999999,67949.135,2,18,0.1321195283957948
Y1,25204,2020-09-07 12:20:00,2020-09-07 12:20:00,1,124809.5,0.0,124809.5,124809.5,124809.5,1,93,0.0
Y1,25205,2020-01-15 15:22:00,2020-01-15 15:22:00,1,45652.340000000004,0.0,45652.340000000004,45652.340000000004,45652.340000000004,1,329,0.0
Y1,25206,2020-03-30 11:39:00,2020-03-30 11:39:00,1,31121.8,0.0,31121.8,31121.8,31121.8,1,254,0.0
Y1,25207,2020-08-01 15:20:00,2020-10-10 11:47:00,2,481190.08999999997,0.0,481190.08999999997,240595.04499999998,240595.04499999998,2,60,0.0
Y1,25208,2020-04-29 13:54:00,2020-11-25 17:47:00,5,459846.3,0.0,459846.3,91969.26,91969.26,5,14,0.0
Y1,25209,2020-07-19 17:22:00,2020-07-19 17:22:00,1,21799.2,0.0,21799.2,21799.2,21799.2,1,143,0.0
Y1,25210,2020-08-20 12:20:00,2020-11-26 15:37:00,2,506183.98,0.0,506183.98,253091.99,253091.99,2,13,0.0
Y1,25211,2020-07-25 11:37:00,2020-08-22 15:48:00,2,192427.11,0.0,192427.11,96213.555,96213.555,2,109,0.0
Y1,25212,2019-12-16 16:25:00,2020-11-07 15:31:00,6,1232557.24,0.0,1232557.24,205426.20666666667,205426.20666666667,6,32,0.0
Y1,25213,2020-11-12 10:05:00,2020-12-01 12:50:00,3,183165.6,0.0,183165.6,61055.200000000004,61055.200000000004,3,8,0.0
Y1,25214,2020-01-27 12:10:00,2020-01-27 12:10:00,1,125240.79000000001,0.0,125240.79000000001,125240.79000000001,125240.79000000001,1,317,0.0
Y1,25215,2020-03-25 14:32:00,2020-12-08 14:27:00,3,587819.75,11984.4,575835.35,146954.9375,143958.8375,4,1,0.020387882509902058
Y1,25216,2020-09-26 10:34:00,2020-09-26 10:34:00,1,66938.76000000001,0.0,66938.76000000001,66938.76000000001,66938.76000000001,1,74,0.0
Y1,25217,2019-12-03 20:03:00,2020-12-09 14:44:00,11,1240826.6400000001,5116.5,1235710.1400000001,103402.22000000002,102975.84500000002,12,0,0.004123460792234441
Y1,25218,2020-01-27 09:50:00,2020-11-07 11:15:00,2,315096.0,0.0,315096.0,157548.0,157548.0,2,32,0.0
Y1,25219,2020-06-03 12:51:00,2020-11-19 15:23:00,2,260115.78999999998,247.8,259867.99,86705.26333333332,86622.66333333333,3,20,0.0009526526628775594
Y1,25220,2020-01-11 12:37:00,2020-08-25 14:35:00,3,142656.12000000002,0.0,142656.12000000002,47552.04000000001,47552.04000000001,3,106,0.0
Y1,25221,2020-04-28 13:26:00,2020-11-10 12:21:00,2,459015.08999999997,317.4,458697.69,153005.03,152899.23,3,29,0.0006914805349863334
Y1,25222,2020-01-18 10:23:00,2020-11-03 13:53:00,8,450828.39999999997,0.0,450828.39999999997,56353.549999999996,56353.549999999996,8,36,0.0
Y1,25225,2020-05-14 11:57:00,2020-11-23 10:50:00,2,210744.56,0.0,210744.56,105372.28,105372.28,2,16,0.0
Y1,25232,2020-11-21 11:18:00,2020-11-21 11:18:00,1,83137.8,0.0,83137.8,83137.8,83137.8,1,18,0.0
Y1,25234,2020-07-25 14:32:00,2020-11-23 16:08:00,4,154568.82,7132.8,147436.02,25761.47,24572.67,6,16,0.04614643496663816
Y1,25235,2020-11-17 14:05:00,2020-11-17 14:05:00,1,151530.95,0.0,151530.95,151530.95,151530.95,1,22,0.0
Y1,25236,2020-02-18 14:32:00,2020-09-07 15:31:00,8,73010.54999999999,2067.6,70942.95,8112.283333333332,7882.549999999999,9,93,0.028319194965659076
Y1,25237,2020-11-08 09:51:00,2020-11-08 09:51:00,1,85739.45999999999,0.0,85739.45999999999,85739.45999999999,85739.45999999999,1,31,0.0
Y1,25239,2020-05-13 14:47:00,2020-05-13 14:47:00,1,120631.9,0.0,120631.9,120631.9,120631.9,1,210,0.0
Y1,25241,2019-12-09 09:28:00,2019-12-09 09:28:00,0,0.0,2689.0,-2689.0,0.0,-2689.0,1,366,0.0
Y1,25242,2020-06-14 11:58:00,2020-11-23 13:29:00,2,74723.59999999999,0.0,74723.59999999999,37361.799999999996,37361.799999999996,2,16,0.0
Y1,25243,2020-02-18 12:36:00,2020-09-02 08:08:00,2,107565.82,0.0,107565.82,53782.91,53782.91,2,98,0.0
