ProductID,product_name,gross,returns,net
102535C,SILVER/AMETHYST DROP EARRINGS LEAF,35062.200000000004,0.0,35062.200000000004
102536,SILVER LARIAT 40CM,129102.80000000002,0.0,129102.80000000002
102537,JADE DROP EARRINGS W FILIGREE,92726.40000000001,3566.4,89160.0
102539,SILVER LARIAT BLACK STONE EARRINGS,54270.899999999994,0.0,54270.899999999994
102540A,PURPLE GEMSTONE BRACELET,245380.99999999997,11982.0,233398.99999999997
102540B,BLACK GEMSTONE BRACELET,213074.19999999998,4792.799999999999,208281.4
102541A,PURPLE GEMSTONE NECKLACE 45CM,136657.40000000002,10164.6,126492.80000000002
102541B,BLACK GEMSTONE NECKLACE 45CM,129881.00000000001,0.0,129881.00000000001
102542B,BLACK GLASS BRACELET W HEART CHARMS,11590.800000000001,0.0,11590.800000000001
102542D,AMBER GLASS BRACELET HEART CHARMS,21844.2,0.0,21844.2
102543A,VINTAGE ROSE BEAD BRACELET RASPBERR,120858.59999999999,0.0,120858.59999999999
102543B,VINTAGE ROSE BEAD BRACELET BLACK,153960.0,0.0,153960.0
102544A,5 STRAND GLASS NECKLACE BLACK,66994.20000000001,0.0,66994.20000000001
102544B,5 STRAND GLASS NECKLACE AMETHYST,78446.20000000001,0.0,78446.20000000001
102544C,5 STRAND GLASS NECKLACE CRYSTAL,214291.0,10306.800000000001,203984.2
102544D,5 STRAND GLASS NECKLACE AMBER,53824.4,0.0,53824.4
102545A,PURPLE SWEETHEART BRACELET,214389.3,6158.4,208230.9
102545B,BLACK SWEETHEART BRACELET,220932.59999999998,2694.2999999999997,218238.3
102545C,BLUE SWEETHEART BRACELET,219777.9,6158.4,213619.49999999997
102545D,PINK SWEETHEART BRACELET,305621.1,2694.2999999999997,302926.8
102545E,GREEN SWEETHEART BRACELET,273674.39999999997,13086.599999999999,260587.8
102546A,PURPLE ENAMEL FLOWER RING,78822.0,1630.8000000000002,77191.2
102546B,BLACK ENAMEL FLOWER RING,80724.6,4620.6,76104.0
102546C,RED ENAMEL FLOWER RING,75560.40000000001,1087.2,74473.2
102546D,GREEN ENAMEL FLOWER RING,68765.40000000001,0.0,68765.40000000001
102547A,PURPLE ENAMEL FLOWER HAIR TIE,10328.400000000001,1087.2,9241.2
102547B,WHITE ENAMEL FLOWER HAIR TIE,10600.2,1087.2,9513.0
102547C,GREEN ENAMEL FLOWER HAIR TIE,13318.2,1087.2,12231.0
102547D,PINK ENAMEL FLOWER HAIR TIE,23374.800000000003,1087.2,22287.600000000002
102548,SILVER CHARM NECKLACE 70CM,209866.8,6053.849999999999,203812.94999999998
102549,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,28820.4,1839.6000000000001,26980.800000000003
102550A,LARGE MINT DIAMANTE HAIRSLIDE,7934.999999999999,0.0,7934.999999999999
102550C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,15847.8,0.0,15847.8
102551A,GOLD DIAMANTE STAR BROOCH,31206.0,0.0,31206.0
102551C,CRYSTAL DIAMANTE STAR BROOCH,57508.200000000004,0.0,57508.200000000004
102553,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,52554.6,948.0,51606.6
102554A,PURPLE ENAMEL+GLASS HAIR COMB,56811.45,2176.35,54635.1
102554B,GREEN ENAMEL+GLASS HAIR COMB,82728.6,0.0,82728.6
102554C,PINK ENAMEL+GLASS HAIR COMB,109559.55,2769.9,106789.65
102555A,GREY ACRYLIC FACETED BANGLE,56681.4,0.0,56681.4
102555B,CLEAR ACRYLIC FACETED BANGLE,71076.6,0.0,71076.6
102555C,RED   ACRYLIC FACETED BANGLE,32109.600000000002,0.0,32109.600000000002
102555D,PURPLE ACRYLIC FACETED BANGLE,43066.5,0.0,43066.5
102556A,DIAMOND LAS VEGAS NECKLACE 45CM,31730.199999999997,0.0,31730.199999999997
102556B,JET BLACK LAS VEGAS NECKLACE 45CM,51628.799999999996,4302.4,47326.399999999994
102557B,JET BLACK LAS VEGAS BRACELET ROUND,33798.6,0.0,33798.6
102557C,PURPLE LAS VEGAS BRACELET ROUND,21508.199999999997,0.0,21508.199999999997
102559A,"LETTER ""A"" BLING KEY RING",70357.62000000001,495.6,69862.02
102559B,"LETTER ""B"" BLING KEY RING",26815.56,0.0,26815.56
102559C,"LETTER ""C"" BLING KEY RING",54075.3,495.6,53579.700000000004
102559D,"LETTER ""D"" BLING KEY RING",28603.32,0.0,28603.32
102559E,"LETTER ""E"" BLING KEY RING",48128.100000000006,495.6,47632.5
102559F,"LETTER ""F"" BLING KEY RING",18710.64,0.0,18710.64
102559G,"LETTER ""G"" BLING KEY RING",30658.2,1610.7,29047.5
102559H,"LETTER ""H"" BLING KEY RING",31895.460000000003,0.0,31895.460000000003
102559I,"LETTER ""I"" BLING KEY RING",19206.24,495.6,18710.64
102559J,"LETTER ""J"" BLING KEY RING",48374.16,495.6,47878.560000000005
102559K,"LETTER ""K"" BLING KEY RING",65649.42,1115.1000000000001,64534.32000000001
102559L,"LETTER ""L"" BLING KEY RING",48664.08,1486.8000000000002,47177.280000000006
102559M,"LETTER ""M"" BLING KEY RING",48250.26,0.0,48250.26
102559N,"LETTER ""N"" BLING KEY RING",29417.460000000003,0.0,29417.460000000003
102559O,"LETTER ""O"" BLING KEY RING",18514.260000000002,0.0,18514.260000000002
102559P,"LETTER ""P"" BLING KEY RING",26941.2,495.6,26445.600000000002
102559R,"LETTER ""R"" BLING KEY RING",30233.34,0.0,30233.34
102559S,"LETTER ""S"" BLING KEY RING",62500.50000000001,495.6,62004.9
102559T,"LETTER ""T"" BLING KEY RING",20001.06,0.0,20001.06
102559U,"LETTER ""U"" BLING KEY RING",2655.0600000000004,0.0,2655.0600000000004
102559V,"LETTER ""V"" BLING KEY RING",15045.060000000001,0.0,15045.060000000001
102559W,"LETTER ""W"" BLING KEY RING",4017.96,0.0,4017.96
102559Y,"LETTER ""Y"" BLING KEY RING",6763.8,0.0,6763.8
102559Z,"LETTER ""Z"" BLING KEY RING",6867.660000000001,0.0,6867.660000000001
12346TEST001,This is a test product.,61452.0,14232.75,47219.25
12347ADJUST2,Adjustment by Peter on Jun 25 2010 ,700279.8,0.0,700279.8
12347C2,CARRIAGE,10867985.1,216413.1,10651571.999999998
12347TEST002,This is a test product.,1123.65,0.0,1123.65
13347SP1002,KID'S CHALKBOARD/EASEL,6795.0,0.0,6795.0
22347,INFLATABLE POLITICAL GLOBE ,1143706.74,91216.5,1052490.24
22425,GROOVY CACTUS INFLATABLE,33594.96,0.0,33594.96
22454,BENDY COLOUR PENCILS,723.66,0.0,723.66
22465,DOGGY RUBBER,48024.54,668.4000000000001,47356.14
22468C,HEARTS WRAPPING TAPE ,75951.42,3016.38,72935.04000000001
22468G,ARMY CAMO WRAPPING TAPE,57120.36,22284.780000000002,34835.58
22469A,SPOTS ON RED BOOKCOVER TAPE,12302.22,0.0,12302.22
22469G,ARMY CAMO BOOKCOVER TAPE,6357.87,0.0,6357.87
22470,MINI FUNKY DESIGN TAPES,316185.3,0.0,316185.3
22478,COLOURING PENCILS BROWN TUBE,411757.95,0.0,411757.95
22479,COLOURING PENCILS BROWN TUBE,162883.5,0.0,162883.5
22480,COLOURING PENCILS BROWN TUBE,812050.23,0.0,812050.23
22483,ASSORTED COLOUR JUMBO PEN,27757.53,10149.960000000001,17607.57
23346,ASSTD DESIGN RACING CAR PEN,1113387.84,108021.24,1005366.6000000001
27375,FAN BLACK FRAME ,23743.440000000002,0.0,23743.440000000002
27379,PAPER POCKET TRAVELING FAN ,284676.72,5301.719999999999,279375.0
27381,ASSORTED COLOURS SILK FAN,3657824.3400000003,55614.24,3602210.1
27384,SANDALWOOD FAN,517490.39999999997,1514.6999999999998,515975.7
27389A,PINK PAPER PARASOL ,1715478.56,1896.0,1713582.56
27389B,BLUE PAPER PARASOL ,832302.6,0.0,832302.6
27389C,PURPLE PAPER PARASOL,688865.4,6788.400000000001,682077.0
27389D,RED PAPER PARASOL,950818.48,8112.6,942705.88
27401BL,EDWARDIAN PARASOL BLACK,8738555.54,101678.2,8636877.34
27401N,EDWARDIAN PARASOL NATURAL,9607946.77,106126.5,9501820.27
27401P,EDWARDIAN PARASOL PINK,2784650.8699999996,113740.19999999998,2670910.67
27403A,BLUE WHITE SPOTS GARDEN PARASOL,919229.6,23033.8,896195.7999999999
27403B,PINK WHITE SPOTS GARDEN PARASOL,750716.6,28348.6,722367.9999999999
27403C,ICE CREAM DESIGN GARDEN PARASOL,641458.3999999999,8564.8,632893.6
27404A,ENGLISH ROSE EDWARDIAN PARASOL,144978.75,0.0,144978.75
27405B,FAIRY CAKE DESIGN UMBRELLA,1304492.7399999998,17411.399999999998,1287081.3399999999
28353,SMALL FOLDING SCISSOR(POINTED EDGE),106381.62,0.0,106381.62
28355,FOLDING CAMPING SCISSOR W/KNIF & S,2354.2799999999997,0.0,2354.2799999999997
28356, ANIMAL STICKERS,187027.44,467.88,186559.56
28357,FOOD/DRINK SPUNGE STICKERS,146555.82,0.0,146555.82
28359,SMALL CHINESE STYLE SCISSOR,1257393.24,0.0,1257393.24
28360,MEDIUM CHINESE STYLE SCISSOR,144026.61,0.0,144026.61
28361,LARGE CHINESE STYLE SCISSOR,351128.4,0.0,351128.4
28365C,CLEAR STATIONERY BOX SET ,31006.799999999996,0.0,31006.799999999996
28378,MINI HIGHLIGHTER PENS,384894.69,11259.6,373635.09
28388,POP ART PUSH DOWN RUBBER ,56585.880000000005,20075.16,36510.72
28389,POP-ART FLUORESCENT PENS,129075.6,0.0,129075.6
28390,POPART WOODEN PENCILS ASST,181251.0,0.0,181251.0
28391,TEATIME PEN CASE & PENS,286552.86,102909.18,183643.68
28392,POP ART PEN CASE & PENS,274759.98,114397.14,160362.84
28393,TEATIME ROUND PENCIL SHARPENER ,124260.48,0.0,124260.48
28394,TEATIME GEL PENS ASST,110246.4,0.0,110246.4
28395,TEATIME PENCIL WITH RUBBER,7084.799999999999,0.0,7084.799999999999
28396,TEATIME PENCIL W STAMP ASST,23837.1,0.0,23837.1
28397,TEATIME PUSH DOWN RUBBER,53957.24999999999,723.66,53233.59
28398,POPART COL BALLPOINT PEN ASST,85719.96,35342.4,50377.560000000005
28399,POPART RECT PENCIL SHARPENER ASST,42422.43,0.0,42422.43
28464,FUNKY GIRL ADDRESS BOOK,25861.32,0.0,25861.32
28496A,FLOWER DES BLUE HANDBAG/ORANG HANDL,17144.7,0.0,17144.7
28501L,"WRAP, CAROUSEL",81670.2,0.0,81670.2
28501N,"WRAP, FRIENDSHIP ON GREEN",131809.49999999997,0.0,131809.49999999997
28501S,WRAP PINK FAIRY CAKES ,1168233.2399999998,5996.04,1162237.2
28506C,WRAP SPEED DEMONS ,11686.5,0.0,11686.5
28506E,WRAP BOUDOIR ,22180.5,0.0,22180.5
28506G,WRAP BAD HAIR DAY,37921.5,0.0,37921.5
28506M,WRAP  PINK FLOCK,96605.54999999999,775.3499999999999,95830.19999999998
28506P,WRAP ENGLISH ROSE ,1015199.0099999999,775.3499999999999,1014423.6599999999
28506U,"WRAP,SUKI AND FRIENDS",778609.44,2326.0499999999997,776283.3899999999
28507L,THE KING GIFT BAG,184019.28,72813.0,111206.28
28507M,THE KING GIFT BAG 25x24x12cm,11113.35,0.0,11113.35
28513M,FUNKY MONKEY GIFT BAG MEDIUM,97034.19,0.0,97034.19
28513S,FUNKY MONKEY GIFT BAG SMALL,34164.12,0.0,34164.12
28514A,WRAP CHRISTMAS DECOUPAGE,2326.0499999999997,0.0,2326.0499999999997
28514C,WRAP BLUE REINDEER,114234.9,0.0,114234.9
28514D,WRAP WINTER FOREST,22226.699999999997,0.0,22226.699999999997
28514E,WRAP 50'S  CHRISTMAS,319370.06999999995,5427.45,313942.62
28514F,WRAP BLIZZARD,85546.95,0.0,85546.95
28514G,WRAP ROMANTIC DECOUPAGE,2326.0499999999997,0.0,2326.0499999999997
28514K,WRAP FOLK ART,142446.44999999998,0.0,142446.44999999998
28514M,WRAP DAISY CARPET ,135218.09999999998,0.0,135218.09999999998
28514N,WRAP BLUE RUSSIAN FOLKART,138577.94999999998,0.0,138577.94999999998
28514P,WRAP GREEN RUSSIAN FOLKART ,117368.54999999999,775.3499999999999,116593.19999999998
28546A,PASTEL PINK PHOTO ALBUM,49000.600000000006,1478.4,47522.200000000004
28546B,PASTEL BLUE PHOTO ALBUM,11827.2,0.0,11827.2
28547A,PASTEL PINK PHOTO ALBUM ,108744.75,9421.800000000001,99322.95
28547B,PASTEL BLUE PHOTO ALBUM ,121459.47,16721.160000000003,104738.31
28547C,BEIGE PHOTO ALBUM,57901.200000000004,0.0,57901.200000000004
28547E,BLACK PHOTO ALBUM ,55163.85,4482.0,50681.85
28551B,RED PURSE WITH PINK HEART,35839.200000000004,0.0,35839.200000000004
28552A,PINK STRAWBERRY HANDBAG ,66591.0,0.0,66591.0
28552B,PINK HEART RED HANDBAG,64872.87,0.0,64872.87
28557,FUNKY GIRLZ ASST MAGNETIC MEMO PAD,60658.200000000004,0.0,60658.200000000004
28560,FUNKY GIRLZ MAGNETIC TO DO LIST ,2724.6000000000004,0.0,2724.6000000000004
28561,LETTER SHAPE PENCIL SHARPENER,123848.04000000001,2325.6,121522.44
28563,CARTOON  PENCIL SHARPENERS,105483.75,0.0,105483.75
28564,HOUSE SHAPE PENCIL SHARPENER,91714.08,774.0600000000001,90940.02
28570,RATTLE SNAKE EGGS,257383.2,0.0,257383.2
28580,RECYCLED PENCIL WITH RABBIT ERASER,239671.68000000002,3709.62,235962.06000000003
28581,KITTY PENCIL ERASERS,145003.32,601.5600000000001,144401.76
28582,SLEEPING CAT ERASERS,489472.32,2640.1800000000003,486832.14
28583,PARTY TIME PENCIL ERASERS,139004.7,0.0,139004.7
28584,BALLERINA HEART DECORATION.,80725.5,0.0,80725.5
28588B,BROWN COZY SQUARE PHOTO ALBUM,41580.0,0.0,41580.0
28589A,MAXWELL 2 TONE PINK 60 PAGE PHOTO A,50430.3,0.0,50430.3
28589B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,83221.8,0.0,83221.8
28590A,PINK MINI STATIONERY SET W CASE,10035.900000000001,0.0,10035.900000000001
28593B,BLUE HOLE PUNCH,27381.9,0.0,27381.9
28599,TRANSPARENT ACRYLIC TAPE DISPENSER,56120.219999999994,0.0,56120.219999999994
28601B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,45125.369999999995,0.0,45125.369999999995
28601C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,17522.91,206.76,17316.149999999998
28603A,SWIRLY CIRCULAR RUBBERS IN BAG,97344.45,465.21,96879.23999999999
28603B,DAISY ERASERS IN BAG,44217.27,0.0,44217.27
28604,PIECE OF CAMO STATIONERY SET,160183.62,2434.14,157749.48
29346,HEAVENS SCENT FRAGRANCE OILS ASSTD,56409.54,565.32,55844.22
29348,BROCADE RING PURSE ,2441776.56,150170.37,2291606.19
29352B,S/3 POT POURI CUSHIONS BLUE COLOURS,30864.6,0.0,30864.6
29356A,ORIGAMI VANILLA INCENSE+FLOWER ,26526.6,0.0,26526.6
29356B,ORIGAMI JASMINE INCENSE+FLOWER ,4057.0499999999997,0.0,4057.0499999999997
29356C,ORIGAMI LAVENDER INCENSE+FLOWER,25381.8,0.0,25381.8
29356D,ORIGAMI ROSE INCENSE+FLOWER,16644.15,0.0,16644.15
29356E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,10324.800000000001,0.0,10324.800000000001
29356F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,60302.55,0.0,60302.55
29357A,ORIGAMI VANILLA INCENSE/CANDLE SET ,101628.9,0.0,101628.9
29357B,ORIGAMI JASMINE INCENSE/CANDLE SET,119726.4,0.0,119726.4
29357C,ORIGAMI LAVENDER INCENSE/CANDL SET ,144324.9,0.0,144324.9
29357D,ORIGAMI ROSE INCENSE/CANDLE SET ,97209.0,0.0,97209.0
29357E,ORIGAMI OPIUM INCENSE/CANDLE SET ,49883.399999999994,0.0,49883.399999999994
29357F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,99310.5,0.0,99310.5
29358B,ORIGAMI JASMINE INCENSE IN TUBE,26341.05,0.0,26341.05
29358C,ORIGAMI LAVENDER INCENSE IN TUBE,13077.57,4445.34,8632.23
29358D,ORIGAMI ROSE INCENSE IN TUBE,94103.22,1365.66,92737.56
29358F,ORIGAMI SANDLEWOOD INCENSE IN TUBE,8689.5,0.0,8689.5
29359A,ORIGAMI VANILLA INCENSE CONES,14611.74,0.0,14611.74
29359C,ORIGAMI LAVENDER INCENSE CONES,5996.04,0.0,5996.04
29359D,ORIGAMI ROSE INCENSE CONES,31767.359999999997,0.0,31767.359999999997
29359E,ORIGAMI OPIUM INCENSE CONES,9892.05,0.0,9892.05
29359F,ORIGAMI SANDLEWOOD INCENSE CONES,8572.05,0.0,8572.05
29366,NAMASTE SWAGAT INCENSE,206288.43000000002,2310.0,203978.43000000002
29372A,INCENSE BAZAAR CANNABIS,12676.68,0.0,12676.68
29373J,INCENSE BAZAAR PEACH,827.04,0.0,827.04
29378,"BROCADE PURSE,SMALL ARCH BUTTON",175071.90000000002,1049.88,174022.02000000002
29383,PORCELAIN BUDAH INCENSE HOLDER,64852.649999999994,0.0,64852.649999999994
29384,INLAID WOOD INCENSE HOLDER,145658.58000000002,0.0,145658.58000000002
29406,ASSORTED SHAPED STENCIL FOR HENNA,1341.36,0.0,1341.36
29429A,TRANQUILITY MASALA INCENSE,23460.84,0.0,23460.84
29429G,MOON INCENSE,3007.8,0.0,3007.8
29429J,LOVE POTION MASALA INCENSE,22692.18,0.0,22692.18
29429N,FAIRY DREAMS INCENSE ,109145.97,0.0,109145.97
29429P,DRAGONS BLOOD INCENSE,39648.3,0.0,39648.3
29429R,ASSORTED INCENSE PACK,393734.58,0.0,393734.58
29435A,LAVENDER INCENSE 40 CONES IN TIN,51982.8,0.0,51982.8
29435D,VANILLA INCENSE 40 CONES IN TIN,51543.9,0.0,51543.9
29436A,LAVENDER INCENSE IN TIN,269359.59,0.0,269359.59
29436B,JASMINE TEA INCENSE IN TIN,92034.6,0.0,92034.6
29436F,SANDALWOOD INCENSE IN TIN,9416.400000000001,0.0,9416.400000000001
29436J,VANILLA INCENSE IN TIN,404685.36,0.0,404685.36
29441,ASSORTED LAQUERED INCENSE HOLDERS,205401.30000000002,0.0,205401.30000000002
29452D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",251220.0,0.0,251220.0
29453D,FLOWER FAIRY SUMMER BOUQUET SACHET,41093.549999999996,0.0,41093.549999999996
29454A,FLOWER FAIRY INCENSE LILY,59182.62,0.0,59182.62
29454B,FLOWER FAIRY INCENSE LAVENDER,169704.12,0.0,169704.12
29454C,FLOWER FAIRY INCENSE ROSE,127116.20999999999,1459.6200000000001,125656.59
29454D,FLOWER FAIRY INCENSE BOUQUET,127509.48,1459.6200000000001,126049.86
29474C,SKY BLUE COLOUR GLASS GEMS IN BAG,16584.659999999996,0.0,16584.659999999996
29474D,CLEAR COLOUR GLASS GEMS IN BAG,62520.479999999996,0.0,62520.479999999996
29474F,DEEP BLUE GLASS GEMS IN BAG,111164.93999999999,712.8,110452.14
29481A,BLUE STONES ON WIRE FOR CANDLE,26886.69,0.0,26886.69
29509B,ASS COL SMALL SAND GECKO P'WEIGHT,140286.87,413.52,139873.35
29509D,ASS COL SMALL SAND FROG P'WEIGHT,80706.63,0.0,80706.63
29510B,ASS COL LARGE SAND GECKO P'WEIGHT,157745.46,1704.0,156041.46
29510D,ASS COL LARGE SAND FROG P'WEIGHT,181995.54,2556.0,179439.54
29519,ASSTD RASTA KEY-CHAINS,4755.48,0.0,4755.48
29523,FLAT PALM T-LIGHT HOLDER,49639.5,0.0,49639.5
29526,CIRCLE OF FRIENDS CANDLE HOLDER,103773.0,0.0,103773.0
29536A,ROSE FLOWER CANDLE+INCENSE 16X16CM,52234.2,0.0,52234.2
30352,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,218564.46,46605.0,171959.46
30355,ASSORTED FRAGRANCE BATH CONFETTI,7029.839999999999,0.0,7029.839999999999
30439C,WHITE/BLUE RECT CERAMIC OIL BURNER,110064.3,1115.1000000000001,108949.2
30441C,WHITE ROUND PORCELAIN TLIGHT HOLDER,58544.4,1896.0,56648.4
30442A,PINK TALL PORCELAIN T-LIGHT HOLDER ,34839.0,0.0,34839.0
30442B,BLUE TALL PORCELAIN T-LIGHT HOLDER,11139.0,0.0,11139.0
30442C,WHITE TALL PORCELAIN T-LIGHT HOLDER,733134.6,52796.4,680338.2
30443A,PINK PORCELAIN B'FLY OIL BURNER,5979.6,0.0,5979.6
30443B,BLUE PORCELAIN B'FLY OIL BURNER,8969.400000000001,0.0,8969.400000000001
30443C,PORCELAIN BUTTERFLY OIL BURNER,816427.2000000001,3805.2000000000003,812622.0
32960,BLUE SPOTTY PASSPORT COVER,193723.53,0.0,193723.53
32961,CHERRY BLOSSOM PASSPORT COVER,83936.76,0.0,83936.76
32962,FIRST CLASS PASSPORT COVER ,224577.59999999998,0.0,224577.59999999998
32963,QUEEN OF THE SKIES PASSPORT COVER ,179647.8,0.0,179647.8
32964,TROPICAL PASSPORT COVER ,186788.25,0.0,186788.25
32965,RED SPOTTY PASSPORT COVER,2176.35,0.0,2176.35
32966,ECONOMY PASSPORT COVER ,106839.0,0.0,106839.0
32967,VIPPASSPORT COVER ,234890.84999999998,0.0,234890.84999999998
32997,BLUE SPOTTY LUGGAGE TAG ,213268.62000000002,0.0,213268.62000000002
32998,CHERRY BLOSSOM LUGGAGE TAG,106759.68,0.0,106759.68
32999,FIRST CLASS LUGGAGE TAG ,150100.08000000002,0.0,150100.08000000002
33000,QUEEN OF SKIES LUGGAGE TAG,145773.09,0.0,145773.09
33002,TROPICAL LUGGAGE TAG,159045.84,0.0,159045.84
33003,RED SPOTTY LUGGAGE TAG,510772.98000000004,495.6,510277.38
33004,ECONOMY LUGGAGE TAG,160155.33000000002,0.0,160155.33000000002
33005,VIP LUGGAGE TAG ,47453.700000000004,0.0,47453.700000000004
33006,BLUE SPOTTY PURSE ,195125.96000000002,15205.800000000001,179920.16
33007,FIRST CLASS HOLIDAY PURSE ,112737.64000000001,8682.6,104055.04000000001
33008,QUEEN OF THE SKIES HOLIDAY PURSE ,77915.68000000001,16573.2,61342.48
33009,TROPICAL HOLIDAY PURSE ,51913.8,0.0,51913.8
33010,RED SPOTTY PURSE ,914786.4,7066.800000000001,907719.6000000001
33011,ECONOMY HOLIDAY PURSE,103129.8,11676.6,91453.20000000001
33012,CHERRY BLOSSOM PURSE,27180.0,0.0,27180.0
33013,DISCO BALL CHRISTMAS DECORATION,609451.74,435.03,609016.71
33014,RED HEART LUGGAGE TAG,272546.64,0.0,272546.64
33015,VIP HOLIDAY PURSE,99180.56000000001,10857.0,88323.56000000001
33016,BLUE TEATIME PRINT BOWL ,240332.04000000004,0.0,240332.04000000004
33017,PINK TEATIME PRINT BOWL,42869.4,0.0,42869.4
33018,STRAWBERRIES PRINT BOWL,3097.5,0.0,3097.5
33019,GREEN SPOTTY BOWL,835938.3300000001,1214.13,834724.2000000001
33020,BLUE SPOTTY BOWL,1343076.9900000002,5550.63,1337526.36
33021,RED SPOTTY BOWL,2036795.2800000003,13537.26,2023258.0200000003
33022,PINK SPOTTY BOWL,1502404.35,1214.13,1501190.2200000002
33023,LARGE BLACK DIAMANTE HAIRSLIDE,2221.7999999999997,0.0,2221.7999999999997
33024,EDWARDIAN PARASOL RED,6006883.67,38721.6,5968162.069999999
33025,PINK FLOWERS CHILDS UMBRELLA,16682.399999999998,0.0,16682.399999999998
33026,PINK SPOTTY CHILDS UMBRELLA,1257717.5999999999,32421.0,1225296.5999999999
33027,RED SPOTTY CHILDS UMBRELLA,2306785.42,39142.2,2267643.2199999997
33028,RAIN GIRL CHILDS UMBRELLA,3276.8999999999996,0.0,3276.8999999999996
33029,STRAWBERRY DREAM CHILDS UMBRELLA,606914.3999999999,11102.699999999999,595811.7
33030,RED SPOTTY COIR DOORMAT,16053535.559999999,39109.82,16014425.739999998
33031,DOLLY MIXTURE CHILDREN'S UMBRELLA,600278.5599999999,17686.8,582591.76
33033,BEAUTY SPEED EXPRESSO CUPS,72642.6,0.0,72642.6
33034,RETRO SISTERS EXPRESSO CUPS,189339.8,369.6,188970.19999999998
33037,FLORAL ELEPHANT SOFT TOY,812938.2,6928.2,806009.9999999999
33038,FLORAL DINOSAUR GREEN,56195.399999999994,3464.1,52731.299999999996
33039,FLORAL PINK MONSTER,115527.95999999999,2048.3999999999996,113479.56
33040,FLORAL BLUE MONSTER,131874.3,6158.4,125715.9
33041,FLORAL SOFT CAR TOY,152605.8,0.0,152605.8
33042,LITTLE GREEN MONSTER SOFT TOY,57760.2,0.0,57760.2
33043,LITTLE PINK MONSTER SOFT TOY,53968.2,0.0,53968.2
33044,MOUSEY LONG LEGS SOFT TOY,156758.4,0.0,156758.4
33045,GREEN CAT FLORAL CUSHION COVER ,75307.8,6145.2,69162.6
33046,PINK CAT FLORAL CUSHION COVER ,76673.4,0.0,76673.4
33047,PINK PADDED MOBILE,1231293.5999999999,18860.1,1212433.5
33048,BLUE PADDED SOFT MOBILE,832690.2,43108.799999999996,789581.3999999999
33049,MR ROBOT SOFT TOY,364964.8,0.0,364964.8
33050,MRS ROBOT SOFT TOY,315584.0,1663.2,313920.8
33052,CRAZY DAISY HEART DECORATION,208345.92,2849.7000000000003,205496.22
33056,JUMBO BAG TOYS ,3683543.25,14413.23,3669130.02
33057,JUMBO BAG WOODLAND ANIMALS,5160642.78,60922.98,5099719.8
33058,JUMBO BAG OWLS,5676462.24,46039.439999999995,5630422.8
33059,POSY SHOPPER BAG,87559.5,0.0,87559.5
33060,LITTLE FLOWER SHOPPER BAG,45095.4,41874.3,3221.0999999999985
33061,PARTY FOOD SHOPPER BAG,488369.7,1115.1000000000001,487254.60000000003
33062,STRAWBERRY SHOPPER BAG,1483446.09,11769.600000000002,1471676.49
33063,RED SPOTTY SHOPPER BAG,2941636.17,3824.2200000000003,2937811.95
33064,WOODLAND CHARLOTTE BAG,2999313.93,12300.21,2987013.72
33066,OWLS CHARLOTTE BAG,980.0999999999999,0.0,980.0999999999999
33068,STRAWBERRY CHARLOTTE BAG,2498745.0,18870.989999999998,2479874.0100000002
33069,RED SPOTTY CHARLOTTE BAG,4107870.54,32823.54,4075047.0
33070,LUNCH BAG RED SPOTTY,11524738.74,154313.1,11370425.64
33071,LUNCH BAG WOODLAND,6700530.36,169771.2,6530759.16
33072,LUNCH BAG  BLACK SKULL.,8185992.3,194913.60000000003,7991078.7
33073,LUNCH BAG CARS BLUE,7381602.66,181142.1,7200460.56
33074,RED SPOTTY CANDY BAG,286929.0,991.2,285937.8
33075,STRAWBERRY CANDY BAG,141269.4,1115.1000000000001,140154.3
33076,POSY CANDY BAG,235878.0,4831.650000000001,231046.35
33078,GOLD MINI TAPE MEASURE ,236911.02,22559.100000000002,214351.92
33079,SILVER MINI TAPE MEASURE ,208606.2,801.9,207804.3
33080,BLACK MINI TAPE MEASURE ,122509.5,0.0,122509.5
33081,PINK MINI TAPE MEASURE ,48271.5,0.0,48271.5
33083,GREEN MINI TAPE MEASURE ,233437.8,0.0,233437.8
33092,PICCADILLY TEA SET,1377467.0,32809.6,1344657.4
33093,KENSINGTON COFFEE SET,1565008.2000000002,0.0,1565008.2000000002
33094,ASSORTED COLOUR MINI CASES,6797628.879999999,54267.6,6743361.279999999
33095, RED/WHITE DOT MINI CASES,8482964.559999999,41888.6,8441075.959999999
33096,FUNKY WASHING UP GLOVES ASSORTED,1688742.99,5341.95,1683401.04
33097,RETRO BLUE SPOTTY WASHING UP GLOVES,750673.95,3561.2999999999997,747112.65
33098,RETRO PINK SPOT WASHING UP GLOVES,120542.25,1582.8,118959.45
